...1,Ungulate Latin Name,Avg species weight (kg),Avg species shoulder height (cm),Ruminant/non-ruminant,Researcher,Ungulate Family,Ungulate Common Name,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Name,% Contribution to Diet,Data type,Binned units,Binned method,Total sample size,Binned total sample size units,Latitude 1,Longitude 1,Latitude 2,Longitude 2,Reported Study Site Location,Country,Biome,Citation (abrv),Latitude 1 Decimal,Longitude 1 Decimal,Latitude 2 Decimal,Longitude 2 Decimal,Latitude_Average,Longitude_Average,point_type
22606,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,wet,2012,2013,NA,Unidentified,17.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22607,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Graminae,Eulaliopsis binata,3.28,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22608,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Graminae,Imperata cylindrica,4.67,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22609,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Graminae,Digitaria sps,0.11,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22610,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Graminae,Themeda triandra,1.78,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22611,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Graminae,Paspalum distichum,0.39,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22612,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Graminae,Cynodon dactylon,3.28,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22613,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Graminae,Hemarthria compressa,1.06,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22614,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Asteraceae,Blumeopsis flava,1.83,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22615,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Asteraceae,Ageratum conyzoides,6.94,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22616,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Leguminoseae,Desmodium sps,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22617,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Compositae,Blumea virens,2.78,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22618,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Acanthaceae,Justicia sps,3.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22619,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,NA,unknown forbs,1.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22620,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Graminae,Thysanolaena maxima,1.56,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22621,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Liliaceae,Asparagus racemosus,0.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22622,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Acanthaceae,Justicia simplex,0.22,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22623,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Acanthaceae,Barleria cristata,4.39,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22624,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Acanthaceae,Phlogacanthus sps,0.06,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22625,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Verbenaceae,Clerodendrum viscosum,2.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22626,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Verbenaceae,Clerodendrum sps,1.89,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22627,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Amaranthaceae,Achyranthes sps,0.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22628,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Rubiaceae,Anthocephalus chinensis,1.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22629,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Euphorbiaceae,Phyllanthus emblica,1.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22630,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Oleaceae,Nyctanthes arbor-tristis,1.28,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22631,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Labiatae,Pogostemon benghalensis,3.72,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22632,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Compositae,Artemisia indica,0.39,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22633,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,NA,Unknown shrub 1,2.67,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22634,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,NA,Unknown shrub 2,5.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22635,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Apocynaceae,Trachelospermum lucidum,1.61,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22636,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,NA,unknown climber,6.61,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22637,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Graminae,Bambusa vulgaris,0.06,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22638,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Euphorbiaceae,Mallotus philippensis,2.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22639,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Euphorbiaceae,Bridelia retusa,1.89,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22640,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Rubiaceae,Hymenodictyon sps,0.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22641,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Rubiaceae,Mitragyna parvifolia,1.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22642,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Anacardiaceae,Rhus wallichii,0.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22643,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Anacardiaceae,Buchanania latifolia,0.72,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22644,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Leguminoseae,Acacia catechu,1.06,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22645,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Leguminoseae,Bauhinia sps,0.06,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22646,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Myrsinaceae,Myrsine semiserrata,1.44,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22647,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Rutaceae,Aegle marmelos,0.11,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22648,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Rhamnaceae,Ziziphus mauritiana,1.94,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22649,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Dipteriocarpaceae,Shorea robusta,1.44,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22650,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Sapindaceae,Schleichera oleosa,0.72,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22651,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,Myrtaceae,Eugenia sps,0.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22652,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,summer,2012,2013,NA,Unidentified,19.39,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22653,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Graminae,Eulaliopsis binata,2.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22654,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Graminae,Imperata cylindrica,2.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22655,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Graminae,Digitaria sps,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22656,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Graminae,Themeda triandra,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22657,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Graminae,Paspalum distichum,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22658,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Graminae,Cynodon dactylon,0.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22659,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Graminae,Hemarthria compressa,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22660,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Asteraceae,Blumeopsis flava,1.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22661,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Asteraceae,Ageratum conyzoides,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22662,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Leguminoseae,Desmodium sps,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22663,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Compositae,Blumea virens,4.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22664,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Acanthaceae,Justicia sps,1,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22665,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,NA,unknown forbs,4.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22666,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Graminae,Thysanolaena maxima,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22667,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Liliaceae,Asparagus racemosus,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22668,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Acanthaceae,Justicia simplex,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22669,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Acanthaceae,Barleria cristata,4.83,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22670,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Acanthaceae,Phlogacanthus sps,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22671,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Verbenaceae,Clerodendrum viscosum,0.33,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22672,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Verbenaceae,Clerodendrum sps,9.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22673,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Amaranthaceae,Achyranthes sps,0.67,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22674,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Rubiaceae,Anthocephalus chinensis,3.83,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22675,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Euphorbiaceae,Phyllanthus emblica,1.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22676,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Oleaceae,Nyctanthes arbor-tristis,2.17,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22677,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Labiatae,Pogostemon benghalensis,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22678,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Compositae,Artemisia indica,5.5,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22679,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,NA,Unknown shrub 3,0.83,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22680,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,NA,Unknown shrub 4,4,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22681,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Apocynaceae,Trachelospermum lucidum,7.67,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22682,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,NA,unknown climber,2,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
22683,Tetracerus quadricornis,20,60,Ruminant,kyra_n,Bovinae,Four-horned antelope or chousingha,winter,2012,2013,Graminae,Bambusa vulgaris,NA,proportion,percent composition in diet,fecal microhistology,100,individual fecal pellets,28,81,NA,NA,Bardia National Park,Nepal,grassland,Kunwar et al. 2016,NA,28040,81015,81040,NA,NA,Averaged Location
